season,team,Games,PTS_per_game,FGA_per_game,FG3A_per_game,pct_3PA,FTA_per_game,pct_FTA,FG_pct,FG3_pct,FT_pct,eFG_pct,TS_pct,REB_per_game,OREB_per_game,DREB_per_game,AST_per_game,TOV_per_game,AST_to_TOV,STL_per_game,BLK_per_game,pace_proxy,cluster,pc1,pc2
1966-1967,GSW,54,122.79629629629629,0.0,0.0,0.0,36.18518518518518,0.0,0.0,0.0,0.7446264073694985,0.0,3.8563087373220433,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.7083208128320733,-2.0430124038459856
1966-1967,LAL,36,122.58333333333333,0.0,0.0,0.0,35.47222222222222,0.0,0.0,0.0,0.7494126859827721,0.0,3.9269950879191287,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.744395005542873,-2.0998549293128854
1966-1967,NYK,27,116.25925925925925,0.0,0.0,0.0,36.629629629629626,0.0,0.0,0.0,0.7128412537917088,0.0,3.6067193675889326,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.7130386391474413,-2.1581764168221027
1966-1967,PHI,18,130.05555555555554,0.0,0.0,0.0,41.166666666666664,0.0,0.0,0.0,0.7031039136302294,0.0,3.5900503005766162,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.85602872945111,-2.2740224737809758
1966-1967,WSB,9,117.33333333333333,0.0,0.0,0.0,33.22222222222222,0.0,0.0,0.0,0.7625418060200669,0.0,4.013377926421405,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.7569966615689023,-2.16509064890635
1967-1968,ATL,81,113.11111111111111,0.0,0.0,0.0,38.75308641975309,0.0,0.0,0.0,0.7288945524052246,0.0,3.316777201772423,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.578185681570497,-1.9896538497905525
1967-1968,BOS,86,116.67441860465117,0.0,0.0,0.0,36.7093023255814,0.0,0.0,0.0,0.7228381374722838,0.0,3.6117430241598756,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.589661497508342,-1.930429326374034
1967-1968,CHI,65,110.35384615384615,0.0,0.0,0.0,33.646153846153844,0.0,0.0,0.0,0.7521719250114312,0.0,3.727085671530116,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.577708089275954,-1.9566920361442606
1967-1968,GSW,56,118.875,0.0,0.0,0.0,39.517857142857146,0.0,0.0,0.0,0.746046091278807,0.0,3.4183338125949962,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.6814901806230003,-2.0991022359818823
1967-1968,HOU,44,113.31818181818181,0.0,0.0,0.0,36.06818181818182,0.0,0.0,0.0,0.7069943289224953,0.0,3.570201065475168,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.6507200773160102,-2.0825754427749894
1967-1968,LAL,36,122.22222222222223,0.0,0.0,0.0,38.75,0.0,0.0,0.0,0.7383512544802867,0.0,3.5842293906810037,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.7485815483378966,-2.160967984709024
1967-1968,NYK,37,116.62162162162163,0.0,0.0,0.0,36.5945945945946,0.0,0.0,0.0,0.7008862629246676,0.0,3.621424734792534,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.6938670078884805,-2.1186912747815
1967-1968,PHI,23,129.65217391304347,0.0,0.0,0.0,43.82608695652174,0.0,0.0,0.0,0.6130952380952381,0.0,3.3617424242424243,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.848988863788878,-2.306863841221957
1967-1968,SEA,14,121.42857142857143,0.0,0.0,0.0,38.642857142857146,0.0,0.0,0.0,0.7097966728280961,0.0,3.5708284321962696,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.7883041583387813,-2.244851140348613
1967-1968,WSB,8,120.75,0.0,0.0,0.0,39.125,0.0,0.0,0.0,0.7412140575079872,0.0,3.5071158873075805,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.7985237622921355,-2.2772830846167524
1968-1969,ATL,87,109.62068965517241,0.0,0.0,0.0,33.793103448275865,0.0,0.0,0.0,0.685374149659864,0.0,3.6862244897959187,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.5218031696217036,-1.8746396609930056
1968-1969,BOS,87,109.89655172413794,1.1494252873563218,0.0,0.0,32.71264367816092,28.46,37.33,0.0,0.736120871398454,37.33,3.535245222741525,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.1494252873563218,1,-17.443107411383654,28.273588712781702
1968-1969,CHI,63,106.9047619047619,0.0,0.0,0.0,31.396825396825395,0.0,0.0,0.0,0.7376137512639029,0.0,3.869266476698226,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.5499703880409035,-1.9245839502179118
1968-1969,GSW,62,108.96774193548387,0.0,0.0,0.0,35.693548387096776,0.0,0.0,0.0,0.7121554450971532,0.0,3.4691697818674774,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.575461079539093,-2.0068182413184257
1968-1969,HOU,51,117.19607843137256,0.0,0.0,0.0,36.88235294117647,0.0,0.0,0.0,0.7001594896331739,0.0,3.610869460151757,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.6690233549926403,-2.069557567997241
1968-1969,LAL,42,112.73809523809524,0.0,0.0,0.0,37.42857142857143,0.0,0.0,0.0,0.6520356234096693,0.0,3.4228255840851265,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.6520328422058306,-2.1165351442649896
1968-1969,MIL,40,113.075,0.0,0.0,0.0,33.375,0.0,0.0,0.0,0.7632958801498128,0.0,3.8500170241743277,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.654516819948861,-2.0482345394845423
1968-1969,NYK,37,114.70270270270271,0.0,0.0,0.0,31.37837837837838,0.0,0.0,0.0,0.7596899224806202,0.0,4.153942526035549,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.673689931807091,-2.0242540296975235
1968-1969,PHI,25,122.56,0.0,0.0,0.0,40.72,0.0,0.0,0.0,0.7111984282907662,0.0,3.420253616717271,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.7805946346812305,-2.2413298823890546
1968-1969,PHX,18,115.66666666666667,0.0,0.0,0.0,37.888888888888886,0.0,0.0,0.0,0.6979472140762464,0.0,3.4690749133564385,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.730632026410728,-2.2171134336287035
1968-1969,SEA,12,116.66666666666667,0.0,0.0,0.0,38.75,0.0,0.0,0.0,0.7139784946236559,0.0,3.421309872922776,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.754988017330781,-2.2563029523253437
1968-1969,WSB,7,125.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.719047619047619,0.0,4.734848484848484,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.8274746693214743,-2.116983377964711
1969-1970,ATL,85,117.08235294117647,0.0,0.0,0.0,32.31764705882353,0.0,0.0,0.0,0.7455405897342555,0.0,4.116887844590793,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.589808550360444,-1.8541993132481696
1969-1970,BOS,70,114.97142857142858,0.0,0.0,0.0,32.34285714285714,0.0,0.0,0.0,0.7915194346289752,0.0,4.039511725024092,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.606034890558895,-1.9128004512384131
1969-1970,CHI,63,114.53968253968254,0.0,0.0,0.0,34.26984126984127,0.0,0.0,0.0,0.7698008337193145,0.0,3.798054654932839,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.618550403466645,-1.9748438774780193
1969-1970,GSW,57,111.0,0.0,0.0,0.0,31.789473684210527,0.0,0.0,0.0,0.7599337748344371,0.0,3.9678657435279954,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.598927723942254,-1.9542240402364024
1969-1970,HOU,50,115.58,0.0,0.0,0.0,33.48,0.0,0.0,0.0,0.7281959378733572,0.0,3.9229662213533176,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.652719210090813,-2.011131801396918
1969-1970,LAL,57,113.43859649122807,10.719298245614034,0.0,0.0,32.771929824561404,3.0572831423895255,4.175122749590835,0.0,0.7301927194860813,4.175122749590835,2.256232029701588,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,10.719298245614034,0,-3.8633221942786014,1.5241984456927598
1969-1970,MIL,48,117.25,0.0,0.0,0.0,30.9375,0.0,0.0,0.0,0.7326599326599327,0.0,4.306703397612488,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.6710175483403162,-1.973920495986445
1969-1970,NYK,39,115.8974358974359,0.0,0.0,0.0,30.05128205128205,0.0,0.0,0.0,0.7474402730375427,0.0,4.382562829661806,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.6802357929514518,-1.993721507327806
1969-1970,PHI,25,123.32,0.0,0.0,0.0,37.44,0.0,0.0,0.0,0.7489316239316239,0.0,3.742958430458431,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.7780087293120603,-2.178624048655694
1969-1970,PHX,19,124.6842105263158,0.0,0.0,0.0,40.10526315789474,0.0,0.0,0.0,0.7677165354330708,0.0,3.5328680505845855,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.8103081077551626,-2.2515499035795603
1969-1970,SEA,12,118.25,0.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.7375,0.0,4.03125,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.7573481461303806,-2.155465176570593
1969-1970,WSB,7,123.14285714285714,0.0,0.0,0.0,34.42857142857143,0.0,0.0,0.0,0.7966804979253111,0.0,4.064503960769521,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.812110083502212,-2.1930446227585363
1970-1971,ATL,77,112.79220779220779,0.0,0.0,0.0,35.48051948051948,0.0,0.0,0.0,0.7177891654465594,0.0,3.6124883535205647,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.57420340801922,-1.943585559525986
1970-1971,BOS,66,116.3030303030303,0.0,0.0,0.0,31.833333333333332,0.0,0.0,0.0,0.766301761066159,0.0,4.151702652416598,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.6249526115004307,-1.919393680369429
1970-1971,CHI,67,108.32835820895522,0.0,0.0,0.0,31.850746268656717,0.0,0.0,0.0,0.782099343955014,0.0,3.8649143733492375,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.5554463910255376,-1.9166283290761346
1970-1971,CLE,56,100.26785714285714,0.0,0.0,0.0,27.571428571428573,0.0,0.0,0.0,0.7480569948186528,0.0,4.132565944418276,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.5093055113250906,-1.8855979307510369
1970-1971,GSW,58,105.6896551724138,0.0,0.0,0.0,28.724137931034484,0.0,0.0,0.0,0.7623049219687875,0.0,4.181217941722144,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.5520878374473708,-1.8974521452317685
1970-1971,HOU,48,113.27083333333333,0.0,0.0,0.0,35.229166666666664,0.0,0.0,0.0,0.7445298639858072,0.0,3.6537014139024784,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.6411991008148745,-2.0511750274574276
1970-1971,LAL,46,112.58695652173913,0.0,0.0,0.0,33.76086956521739,0.0,0.0,0.0,0.7012234385061172,0.0,3.7895861382661122,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.635624203153689,-2.0325124187105716
1970-1971,MIL,41,116.70731707317073,8.268292682926829,0.0,0.0,28.926829268292682,3.4985250737463125,5.769911504424779,0.0,0.7360876897133221,5.769911504424779,2.779262116072673,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,8.268292682926829,0,-4.472822833818299,2.4822684594578157
1970-1971,NYK,38,107.13157894736842,0.0,0.0,0.0,27.94736842105263,0.0,0.0,0.0,0.7335216572504708,0.0,4.3560606060606055,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.6082993758155952,-1.962392658835187
1970-1971,PHI,32,115.75,0.0,0.0,0.0,35.875,0.0,0.0,0.0,0.7369337979094077,0.0,3.6664554957237883,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.6972109259886805,-2.1246697296900052
1970-1971,PHX,20,116.75,0.0,0.0,0.0,40.35,0.0,0.0,0.0,0.7719950433705081,0.0,3.2879914385490596,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.746386442159777,-2.255475012528475
1970-1971,POR,14,120.0,0.0,0.0,0.0,31.857142857142858,0.0,0.0,0.0,0.7533632286995515,0.0,4.280472890338361,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.7681857147876228,-2.1213387316679397
1970-1971,SEA,9,112.33333333333333,0.0,0.0,0.0,35.55555555555556,0.0,0.0,0.0,0.746875,0.0,3.5901988636363633,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.7184631818700975,-2.2088401310605996
1970-1971,WSB,5,105.4,0.0,0.0,0.0,28.2,0.0,0.0,0.0,0.7304964539007093,0.0,4.247259832366216,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.6634920404601896,-2.0946150285130214
1971-1972,ATL,76,109.5,0.0,0.0,0.0,32.3421052631579,0.0,0.0,0.0,0.7323026851098454,0.0,3.8473629706339225,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.5444674135277743,-1.890716760222575
1971-1972,BOS,71,114.36619718309859,0.0,0.0,0.0,28.507042253521128,0.0,0.0,0.0,0.7727272727272727,0.0,4.55892921307941,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.6016006342903393,-1.8435821042204377
1971-1972,CHI,64,110.6875,0.0,0.0,0.0,31.921875,0.0,0.0,0.0,0.748898678414097,0.0,3.940283896231033,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.5807978524478687,-1.9295210101855322
1971-1972,CLE,56,105.0,0.0,0.0,0.0,28.982142857142858,0.0,0.0,0.0,0.7270486752926679,0.0,4.116955133590993,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.548686869807159,-1.909862288179302
1971-1972,GSW,58,107.32758620689656,0.0,0.0,0.0,29.03448275862069,0.0,0.0,0.0,0.7737529691211401,0.0,4.200631613042539,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.5665713298235757,-1.9026513003021324
1971-1972,HOU,48,109.54166666666667,0.0,0.0,0.0,28.416666666666668,0.0,0.0,0.0,0.7302052785923754,0.0,4.3804985337243405,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.607063058765619,-1.9315107436700822
1971-1972,LAL,54,119.0,10.407407407407407,0.0,0.0,34.51851851851852,3.316725978647687,4.50355871886121,0.0,0.7317596566523605,4.50355871886121,2.3246223302656714,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,10.407407407407407,0,-4.06633351503739,1.7441214200665485
1971-1972,MIL,39,115.58974358974359,0.0,0.0,0.0,28.974358974358974,0.0,0.0,0.0,0.7221238938053097,0.0,4.533386967015286,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.6784690005569223,-1.9759239471302126
1971-1972,NYK,37,109.02702702702703,0.0,0.0,0.0,28.54054054054054,0.0,0.0,0.0,0.7518939393939394,0.0,4.340995179063361,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.6268258391205888,-1.9760809343514778
1971-1972,PHI,23,116.43478260869566,0.0,0.0,0.0,34.43478260869565,0.0,0.0,0.0,0.7323232323232324,0.0,3.8424012855831036,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.71945278652437,-2.133014164445894
1971-1972,PHX,22,119.31818181818181,0.0,0.0,0.0,33.63636363636363,0.0,0.0,0.0,0.75,0.0,4.031019656019656,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.745413389491732,-2.121765331981591
1971-1972,POR,14,104.85714285714286,0.0,0.0,0.0,26.571428571428573,0.0,0.0,0.0,0.7688172043010753,0.0,4.48435972629521,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.6445919236596502,-2.0326093169163895
1971-1972,SEA,9,110.22222222222223,0.0,0.0,0.0,27.333333333333332,0.0,0.0,0.0,0.7642276422764228,0.0,4.5824094604582415,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.701351237934907,-2.064974898216363
1971-1972,WSB,5,109.6,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.7571428571428571,0.0,4.448051948051948,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.7023183412960465,-2.091345667387112
1972-1973,ATL,82,111.73170731707317,0.0,0.0,0.0,29.24390243902439,0.0,0.0,0.0,0.7306088407005839,0.0,4.3416862536962615,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.5515608852036635,-1.8133914216088756
1972-1973,BOS,76,111.02631578947368,0.0,0.0,0.0,25.039473684210527,0.0,0.0,0.0,0.766158696794535,0.0,5.0386948836764915,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.574270832127309,-1.769472610197479
1972-1973,CHI,73,103.64383561643835,0.0,0.0,0.0,25.054794520547944,0.0,0.0,0.0,0.7523236741388737,0.0,4.700780356876584,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.5114330194881256,-1.7796437609633866
1972-1973,CLE,63,102.03174603174604,0.0,0.0,0.0,25.206349206349206,0.0,0.0,0.0,0.7455919395465995,0.0,4.599839706892603,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.5170933030864755,-1.8204693136663899
1972-1973,GSW,71,106.47887323943662,0.0,0.0,0.0,22.281690140845072,0.0,0.0,0.0,0.8002528445006322,0.0,5.430410297666935,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.5635864504397663,-1.7482013920687165
1972-1973,HOU,47,112.97872340425532,0.0,0.0,0.0,26.70212765957447,0.0,0.0,0.0,0.7872509960159363,0.0,4.808040565012676,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.647392798097038,-1.9076018083707218
1972-1973,LAL,54,112.79629629629629,8.037037037037036,0.0,0.0,28.35185185185185,3.5276497695852536,5.721198156682028,0.0,0.7335075114304376,5.721198156682028,2.749539561590409,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,8.037037037037036,0,-4.413078649590962,2.525779790153382
1972-1973,MIL,44,110.29545454545455,0.0,0.0,0.0,20.272727272727273,0.0,0.0,0.0,0.7522421524663677,0.0,6.182480635955972,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.681440318324673,-1.831078507192435
1972-1973,NYK,38,105.55263157894737,0.0,0.0,0.0,19.13157894736842,0.0,0.0,0.0,0.7716643741403026,0.0,6.2695385769663625,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.6635234811746007,-1.838844950566569
1972-1973,PHI,26,105.53846153846153,0.0,0.0,0.0,25.5,0.0,0.0,0.0,0.7662141779788839,0.0,4.703139997257644,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.6289228565056155,-1.96928061028781
1972-1973,PHX,29,111.79310344827586,0.0,0.0,0.0,31.655172413793103,0.0,0.0,0.0,0.7995642701525054,0.0,4.013170924935631,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.667584558981617,-2.060145039859323
1972-1973,POR,23,104.30434782608695,0.0,0.0,0.0,23.565217391304348,0.0,0.0,0.0,0.7066420664206642,0.0,5.029771888627978,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.6323780459132626,-1.9521411094690952
1972-1973,SAC,16,108.3125,0.0,0.0,0.0,23.875,0.0,0.0,0.0,0.756544502617801,0.0,5.155283198476916,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.6853616811172842,-1.984726694895207
1972-1973,SEA,10,102.8,0.0,0.0,0.0,18.2,0.0,0.0,0.0,0.7362637362637363,0.0,6.418581418581419,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.709440273807823,-1.9365650131641945
1972-1973,WSB,4,105.5,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.7368421052631579,0.0,6.309808612440192,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.737175289729905,-1.9697481568896582
1973-1974,ATL,76,107.88157894736842,0.0,0.0,0.0,27.25,0.0,0.0,0.0,0.7508450024142926,0.0,4.498814801808525,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.5354173524592567,-1.8033964047559894
1973-1974,BOS,81,107.11111111111111,7.987654320987654,0.0,0.0,25.382716049382715,3.17774343122102,5.438948995363215,0.0,0.796692607003891,5.438948995363215,2.7957515918640925,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.987654320987654,0,-4.1602526241934585,2.4053519180855893
1973-1974,CHI,77,100.41558441558442,0.0,0.0,0.0,28.857142857142858,0.0,0.0,0.0,0.7461746174617462,0.0,3.9542590622698635,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.463784333375236,-1.8259639221763115
1973-1974,CLE,63,99.74603174603175,0.0,0.0,0.0,21.555555555555557,0.0,0.0,0.0,0.7643593519882179,0.0,5.258401392422011,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.52003162197885,-1.766638661973806
1973-1974,GSW,60,109.35,0.0,0.0,0.0,25.05,0.0,0.0,0.0,0.7831004657351963,0.0,4.96053347849755,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.5937820543157755,-1.8311945121270703
1973-1974,HOU,47,106.48936170212765,0.0,0.0,0.0,25.21276595744681,0.0,0.0,0.0,0.8042194092827004,0.0,4.79957805907173,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.5951955024458315,-1.883263666171543
1973-1974,LAL,55,108.41818181818182,0.0,0.0,0.0,29.145454545454545,0.0,0.0,0.0,0.7741734248284466,0.0,4.227159303578517,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.582515424249862,-1.916184870471922
1973-1974,MIL,44,107.29545454545455,0.0,0.0,0.0,22.045454545454547,0.0,0.0,0.0,0.7762886597938145,0.0,5.530693533270853,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.6312016076104476,-1.8504883556543246
1973-1974,NYK,40,100.7,0.0,0.0,0.0,21.7,0.0,0.0,0.0,0.7764976958525346,0.0,5.273355676581483,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.578227961415747,-1.858232801043078
1973-1974,PHI,26,101.53846153846153,0.0,0.0,0.0,24.73076923076923,0.0,0.0,0.0,0.7776049766718507,0.0,4.665629860031104,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.595726726606675,-1.9563905882632295
1973-1974,PHX,29,109.17241379310344,0.0,0.0,0.0,26.379310344827587,0.0,0.0,0.0,0.7738562091503268,0.0,4.70291146761735,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.6523997844968927,-1.9719556716899214
1973-1974,POR,22,104.45454545454545,0.0,0.0,0.0,24.136363636363637,0.0,0.0,0.0,0.7269303201506592,0.0,4.917822290703646,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.633065177741634,-1.964228529565975
1973-1974,SAC,16,98.5625,0.0,0.0,0.0,24.1875,0.0,0.0,0.0,0.7674418604651163,0.0,4.630608409678177,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.591633591824559,-1.9861501635590446
1973-1974,SEA,10,98.8,0.0,0.0,0.0,22.3,0.0,0.0,0.0,0.726457399103139,0.0,5.034651447207501,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.617324746511693,-1.9823288245293547
1973-1974,WSB,4,90.75,0.0,0.0,0.0,18.25,0.0,0.0,0.0,0.863013698630137,0.0,5.6506849315068495,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.5976059752581566,-1.9487194400190049
1974-1975,ATL,78,104.91025641025641,0.0,0.0,0.0,30.128205128205128,0.0,0.0,0.0,0.7280851063829787,0.0,3.956963249516441,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.4998011404806615,-1.8442302929979066
1974-1975,BOS,80,106.575,0.0,0.0,0.0,23.55,0.0,0.0,0.0,0.79723991507431,0.0,5.142588303416328,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.534556571660669,-1.7307395780195824
1974-1975,CHI,79,96.77215189873418,0.0,0.0,0.0,26.911392405063292,0.0,0.0,0.0,0.7737535277516463,0.0,4.086312323612417,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.4302856622332842,-1.784692010882669
1974-1975,CLE,67,98.46268656716418,0.0,0.0,0.0,21.62686567164179,0.0,0.0,0.0,0.7329192546583851,0.0,5.173630717108978,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.4968590683627627,-1.7516440437448044
1974-1975,GSW,72,108.01388888888889,5.069444444444445,0.0,0.0,24.069444444444443,4.747945205479452,8.863013698630137,0.0,0.7541834968263128,8.863013698630137,3.448719313182915,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.069444444444445,1,-5.471636614546273,4.688885350155785
1974-1975,HOU,54,103.55555555555556,0.0,0.0,0.0,25.074074074074073,0.0,0.0,0.0,0.8020679468242246,0.0,4.693165032899154,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.553410482914953,-1.853282616632795
1974-1975,LAL,51,104.11764705882354,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.7692307692307693,0.0,4.550596462361168,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.559963778858452,-1.8797454113777354
1974-1975,MIL,46,102.21739130434783,0.0,0.0,0.0,22.217391304347824,0.0,0.0,0.0,0.7945205479452054,0.0,5.228162248710194,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.576264688310724,-1.842474878882767
1974-1975,NYK,37,101.54054054054055,0.0,0.0,0.0,24.756756756756758,0.0,0.0,0.0,0.7827510917030568,0.0,4.660827709408495,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.5720760162497136,-1.9140469480171938
1974-1975,PHI,28,100.25,0.0,0.0,0.0,24.892857142857142,0.0,0.0,0.0,0.7446197991391679,0.0,4.576431459501761,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.5773784019420947,-1.9510449692426002
1974-1975,PHX,30,99.73333333333333,0.0,0.0,0.0,24.1,0.0,0.0,0.0,0.7136929460580913,0.0,4.702627939142462,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2.5708949858216266,-1.93126543700235
